tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,tweet_id_float
1868749,558202,True,Fri Oct 20 22:56:46 +0000 2017,@AppleSupport what Is causing my daughters iPhone to do this? https://t.co/7jg8Lzxu1k,1868748,,1868749.0
2783278,777196,True,Tue Nov 21 17:40:38 +0000 2017,"@AppleSupport ical and notes refuse to sync from iMac to iPhone, they used to! And iCloud can't verify my name or password...nothing online is helping. Using OS 10.13.1 High Sierra - HELP!",2783277,,2783278.0
2063713,251828,True,Fri Oct 06 15:31:07 +0000 2017,"@115858 GREAT job on the update.  My mom LOST ALL her photos.

#androidftw",2063712,,2063713.0
1811955,544390,True,Sun Oct 15 03:01:57 +0000 2017,Your IOS update broke my damn phone @115858,1811954,,1811955.0
1954201,580110,True,Sun Oct 29 18:16:22 +0000 2017,@115858 your new updates suck!!! Has been draining my battery like hell since morning with being still. Do something about it or GTFO😡,1954200,,1954201.0
2298310,667153,True,Sun Nov 12 05:56:45 +0000 2017,What’s going on w/ this glitch @115858 @AppleSupport autocorrect? This is so annoying 😂🤣,2298309,,2298310.0
1929327,574132,True,Thu Oct 26 20:55:40 +0000 2017,New apple update is crap😣😡 How do you go out of town and talk to anyone when nothing works? @AppleSupport,1929326,,1929327.0
1988399,588515,True,Thu Nov 02 04:19:42 +0000 2017,Wish @115858 would fix this problem 🙄 https://t.co/RHXLeHoJXW,1988398,,1988399.0
2794416,779817,True,Tue Nov 21 20:56:21 +0000 2017,@AppleSupport This keeps popping up? Even when I had 100% &amp; my phone was plugged in i still had this. https://t.co/kGZzc1UbId,2794415,,2794416.0
1762947,530405,True,Tue Nov 07 19:46:45 +0000 2017,@115858 tbh the new iOS update ruined my life. Wtf is “A [?]”???,1762946,,1762947.0
2343670,677817,True,Mon Nov 13 13:47:57 +0000 2017,@115858 how much will it cost me for a new battery for iPhone 6?!! This stupid phone dies even when it's on 90% !,2343669,,2343670.0
2552556,725040,True,Thu Nov 16 08:29:09 +0000 2017,@AppleSupport I don't appreciate my iPhone automatically hooking up to the Bluetooth in my car every morning.,2552555,,2552556.0
2004191,592663,True,Fri Nov 03 21:27:10 +0000 2017,Why does this keep happening to me @AppleSupport please help lol I️ I️ I️ I️ I️ I️ I️,"2004192,2004190",,2004191.0
2057408,608481,True,Fri Oct 06 20:53:01 +0000 2017,@applesupport thank you for wasting my time Im now spending over 30 min on the phone just to try and speak to the store manager @ arden fair,2057407,,2057408.0
2793193,779499,True,Tue Nov 21 20:39:51 +0000 2017,I leave for the airport in 30 minutes and my iPhone just bricked on me... I had to reset it but it will not connect to Verizon or wifi... any thoughts people! I need help ASAP @AppleSupport,"2793192,2793194",,2793193.0
996586,355982,True,Sun Oct 22 15:22:05 +0000 2017,@AppleSupport why is norton stopping me access a website it’s not installed on my Mac? https://t.co/9fwTmvIlUU,"996585,996587",,996586.0
1716567,174034,True,Mon Nov 06 22:26:05 +0000 2017,I’m so mad that this update has completely fucked my phone. @AppleSupport get it together.,"1716568,1716569,1716570,1716571,1716565,1716572,1716573",,1716567.0
1271121,417606,True,Thu Oct 26 11:52:22 +0000 2017,Dear @AppleSupport can you please check my iPhone 6 battery health?,1271119,,1271121.0
2592216,734136,True,Fri Nov 17 01:24:52 +0000 2017,when are we going to get some type of adapter piece that lets us charge and listen to music at the same time. i can’t keep choosing between the two @115858,2592214,,2592216.0
2834497,789041,True,Mon Nov 27 08:19:41 +0000 2017,"@AppleSupport my phone just randomly logged every online account (twitter, Mail, AppleID) out. Logged most back in except AppleID. Must have forgotten password. Said enter trusted phone #, I did, then when it sent the text the entire phone crashed and I cant do anything. Now what",2834495,,2834497.0
2149143,631638,True,Thu Nov 09 00:33:45 +0000 2017,I️ WAS LIVING MY GOOD OLD LIFE AND NOW THIS STUPID ! ? THING IS ON MY PHONE I️ HATE U @115858 WE WERE ALL ROOTING FOR YOU,2149142,,2149143.0
205313,164643,True,Wed Oct 04 20:13:47 +0000 2017,"@AppleSupport my iPhone has gone from great to awful with iOS upgrade. Battery drain, data not loading at all.  Phone is almost unusable.",205312,,205313.0
1531333,160441,True,Fri Nov 03 15:29:24 +0000 2017,"The latest @115858 update is useless... battery life sucks, old iOS users can't see older emojis, and you can't type the letter ""I""",1531332,,1531333.0
1541962,477765,True,Fri Nov 03 18:27:21 +0000 2017,@115858 FIX THIS SOFTWARE MALFUNCTION. PLS.,1541959,,1541962.0
1484751,464796,True,Fri Nov 03 02:41:11 +0000 2017,Wtf @AppleSupport I️ can’t type the letter I️ without this box and other crap popping out,1484750,,1484751.0
1688477,512703,True,Mon Nov 06 17:35:18 +0000 2017,Idk what type of experiment you’re doing or whatever..idc just please fix these damn boxes and exclamation points &amp; question marks.. @115858,1688476,,1688477.0
598094,261786,True,Sun Dec 03 19:30:03 +0000 2017,@AppleSupport Can you Please get it together!!!  My phone keeps crashing and scrolling since yesterday!!!  Sick of updates screwing up my phone!,598093,,598094.0
2586392,732861,True,Fri Nov 17 00:16:37 +0000 2017,I’ve never had problems with my iPhone until I just updated it. Literally freezes 10 times/day smh. Thanks @115858,2586391,,2586392.0
1647798,503429,True,Sun Nov 05 19:26:52 +0000 2017,@115858 fix these goddamn I️,1647797,,1647798.0
2054576,607651,True,Thu Oct 05 07:19:27 +0000 2017,.@115858  iOS11 on a 6+ is laggy and buggy. Is this a common experience?,2054575,,2054576.0
2005666,593109,True,Sat Nov 04 01:26:26 +0000 2017,I updated my iPhone and now all my music is gone 🤦🏼‍♀️. @115858 your really pissing me off today.,2005665,,2005666.0
1617177,495881,True,Sun Nov 05 03:16:44 +0000 2017,@AppleSupport can you just fix these boxes and question marks and don’t touch anything else !,1617176,,1617177.0
2780646,776608,True,Tue Nov 21 16:39:10 +0000 2017,@115858 needs to fix this whole I️ thing ASAP 🤦‍♀️,2780645,,2780646.0
654390,233536,True,Wed Nov 22 21:51:53 +0000 2017,"@AppleSupport hasn’t helped sorry - also, it won’t download completely! https://t.co/Yd0orwOPPP",654389,,654390.0
417298,178575,True,Tue Oct 10 02:47:30 +0000 2017,Dear @115858 your #iOS11 is giving my #iphone6 some very painful #PrisonStyleAnal. My phone can barely sit now. Please fix it. #Apple #iphone,417297,,417298.0
542511,245928,True,Sat Dec 02 06:45:06 +0000 2017,"@AppleSupport after ios 11.1.2 upgrade am facing issues when am working and accessing my iphone and ipad, it keeps loging off and lock me out asking for passcode. This happens every minute its really frustrating https://t.co/Sik1t9Zr61",542510,,542511.0
1898225,524782,True,Mon Oct 23 18:12:01 +0000 2017,"my iPhone’s battery was discharging while on the charger... the bullshit has started 

@AppleSupport fix ios11 please fuck.",1898224,,1898225.0
738229,296572,True,Fri Oct 06 18:23:10 +0000 2017,11.0.2 OS is beyond the worst update. My iPhone crashes every 2 mins. @115858,738228,,738229.0
2487301,710411,True,Wed Nov 15 14:51:09 +0000 2017,"@AppleSupport Any suggestions on clearing an unread badge on Messages when I have no unread messages? I’ve tried resets, signing in/out of Messages. Nothing has worked thus far. This is driving me nuts. https://t.co/q822Lhj8D4",2487299,,2487301.0
1643223,502224,True,Sun Nov 05 23:22:47 +0000 2017,Hey again - @115858 @AppleSupport - see previous tweet....it did it again!!!,1643222,,1643223.0
750020,299279,True,Thu Nov 02 16:06:02 +0000 2017,"Hey @115858 , y’all owe me a new iPhone , my iPhone 7 has been completely fucked 😡",750019,,750020.0
1446451,455639,True,Thu Nov 02 14:21:56 +0000 2017,@115858 fuck your iOS 11 update &amp; fix the music app ASAP as possible,1446449,,1446451.0
717150,291691,True,Fri Oct 06 05:06:59 +0000 2017,. @AppleSupport   Not a fan of the iPhone OS X update. Why do my text messages look like this? Why no shortcut to turn off night mode? https://t.co/pGZqHNfrAA,717149,,717150.0
2647130,746848,True,Sun Nov 26 21:55:36 +0000 2017,My iPhone is stating to heat up when it’s just sitting there. Thanks @115858 for the hot fire update to ruin my phone......again,2647129,,2647130.0
1709936,518069,True,Tue Nov 07 00:51:03 +0000 2017,"Alright for real @115858, fix this glitch now!!",1709935,,1709936.0
1776282,533779,True,Tue Nov 07 23:14:11 +0000 2017,Uhm okay @115858 how do I️ fix this issue,1776281,,1776282.0
1342941,176658,True,Mon Oct 16 10:11:46 +0000 2017,How reliable is the Apple Watch heart monitor? @AppleSupport,1342939,,1342941.0
2507392,714876,True,Wed Nov 15 20:21:13 +0000 2017,"Phone is turning into a pile of shite. Can't call, can't download apps and can't use Whatsapp. Sort it out @115858",2507391,,2507392.0
146631,21723,True,Fri Nov 24 08:39:45 +0000 2017,@AppleSupport Is there anyway to ensure iOS Personal Hotspot is turned of when not in use? It’s a real battery drain but when no device is connected to it there is no indication it is on (otherwise indicated by the blue top bar),146629,,146631.0
957599,347209,True,Sat Oct 21 15:58:47 +0000 2017,Dawg I woke up at around 9:30 am with 100% battery life. It is now 12 pm and my battery is on 48%. Wtf? @115858,957598,,957599.0
393600,209229,True,Mon Oct 09 04:38:42 +0000 2017,Dear IOS 11 I hate you. Sincerely me  @115858 get on that. Touch screen doesn’t wann respond. Brand new phone.,393599,,393600.0
788842,308111,True,Thu Oct 12 04:02:45 +0000 2017,@AppleSupport this update severely ruined my phone. Help me fix it I am angry.,788841,,788842.0
1415284,178928,True,Thu Oct 19 05:05:25 +0000 2017,@AppleSupport hi! Wish to ask how to get my itunes files to my new iphone without deleting? I made a mistake and it was gone 😞😞😞,1415281,,1415284.0
1795703,399151,True,Wed Oct 18 00:21:49 +0000 2017,@AppleSupport I was on face time my battery at the start was 42% I was on the call 9 minutes and my battery dropped to 14%! Outrageous!,1795701,,1795703.0
1988800,588621,True,Thu Nov 02 05:49:35 +0000 2017,Ok @115858 wtf is with that fact my phone WONT FUCKING USE THE UPPER CASE “i” okay fucking fix this k thx,1988799,,1988800.0
743491,297770,True,Wed Oct 11 14:32:52 +0000 2017,Bon @AppleSupport quand est-ce que vous corrigez les bugs du clavier depuis votre dernière MAJ là ?? C’est USANT !!! @33657,"743490,743492",,743491.0
1706177,517103,True,Mon Nov 06 21:31:30 +0000 2017,I seriously have OCD with this. @AppleSupport  - FIX IT https://t.co/E03Q19Tbv1,1706176,,1706177.0
505140,192784,True,Fri Dec 01 20:05:09 +0000 2017,Every iPhone update makes my phone that much slower ... Stop it @115858,505139,,505140.0
2263484,658940,True,Mon Nov 20 23:46:03 +0000 2017,So is there a reason why all my photos are fuzzy and Live photos are not working. I get i'm still on the 6s but come on @AppleSupport #ios1112,2263482,,2263484.0
1900849,566468,True,Tue Oct 24 00:26:19 +0000 2017,@115858 now I cannot play music in my car using my phone... Thank you Apple 7 Bluetooth update... things are getting worse #C250 #mercedes,1900848,,1900849.0
1328639,429976,True,Fri Oct 27 02:43:58 +0000 2017,@AppleSupport when will the Apple store be back up and running?,1328638,,1328639.0
2647282,365731,True,Fri Nov 17 22:23:23 +0000 2017,"Do the fingerprint readers on iphones just all of a sudden stop reading right? Already had a defective antenna, now home button is being buggy in under a year of having it..... I love apple but holy shit I'm getting fed up. @AppleSupport",2647281,,2647282.0
689636,284798,True,Tue Sep 05 19:29:43 +0000 2017,Looks like my phone got wind of the new release for @115858's iPhone 8 and my camera decided to stop working. #itknows #nowmywatchwontpair,689634,,689636.0
989691,354445,True,Sun Oct 22 03:57:28 +0000 2017,I am unable to update applications and install new apps #worstIOS11Update #apple @115858 @118936,989690,,989691.0
621733,267543,True,Wed Oct 04 11:31:37 +0000 2017,@AppleSupport can you wireless charge the battery of the iPhone 8 if you have a bookcase around the iPhone 8???,621732,,621733.0
545159,246709,True,Sat Dec 02 09:55:43 +0000 2017,Anyone else having this problem with their iPhone? @AppleSupport https://t.co/t2MjS1Dyyz,545158,,545159.0
513644,238226,True,Fri Dec 01 23:18:03 +0000 2017,@AppleSupport sucks! Getting though to a store for appointments is a nightmare and online Genius Bar appointment option seems to be disabled...hopeless experience with Doncaster store in Victoria Australia!,513643,,513644.0
2117878,624189,True,Wed Nov 08 05:17:33 +0000 2017,"Dear @115858 , fix this 😊🙄 https://t.co/1aXDj83xrA",2117877,,2117878.0
2118356,624301,True,Wed Nov 08 06:08:45 +0000 2017,@AppleSupport Latest IOS upgrade is haunting me...every night I turn wifi off bfore sleep ..i find it on the very next morning,2118355,,2118356.0
1376787,440507,True,Sat Oct 28 01:25:24 +0000 2017,"What the hell is up with iOS @AppleSupport ? Apps crash, music won’t play, bluetooth 💩, whole phone freezes? My next phone will be Android.",1376786,,1376787.0
2287448,664601,True,Sun Nov 12 01:27:33 +0000 2017,@115858 please my urbeats broke can you fix them i think they are still in warranty,2287447,,2287448.0
709499,289650,True,Tue Oct 10 20:04:49 +0000 2017,@AppleSupport um why do I have photos missing from my camera roll? No they are not in my Recently Deleted album ☹️,709497,,709499.0
1960606,581512,True,Mon Oct 30 21:26:48 +0000 2017,@AppleSupport why are photos taken ages ago appearing at the end of ‘all photos’ album on iPhone 6s. Normally they are in order taken.,1960605,,1960606.0
2229452,650616,True,Fri Nov 10 09:28:00 +0000 2017,@115858 why did your garbage update brick my front facing camera even after doing a fresh install of your patch from DFU,2229451,,2229452.0
660458,277324,True,Thu Nov 23 00:14:59 +0000 2017,"@AppleSupport hello, with all the phishing emails I receive, wondering if this is an authentic notice https://t.co/f4Beo2x3o6",660457,,660458.0
631846,269746,True,Wed Nov 22 15:21:44 +0000 2017,Why isn’t my airdrop working ? @115858,631844,,631846.0
2439691,699743,True,Tue Nov 14 22:17:58 +0000 2017,"@AppleSupport I have problems with my iPhone, it deleted my pictures! Help!",2439689,,2439691.0
1710037,518097,True,Tue Nov 07 00:38:19 +0000 2017,WHY WON’T MY @115858 IPHONE LET ME TYPE “I” ????????,1710036,,1710037.0
1528735,474617,True,Fri Nov 03 14:58:38 +0000 2017,‼️‼️‼️ RT @474618: Fix this question mark shit @AppleSupport,1528734,,1528735.0
1220500,406358,True,Sat Nov 25 19:00:58 +0000 2017,@AppleSupport So my dad forgot his appleID password and called for help. They quoted 4 prices then changed the pswd.  Then wouldn’t tell me,1220499,,1220500.0
1938141,576536,True,Sat Oct 28 00:44:31 +0000 2017,"thank you apple, lately you're disappointing me @115858 @AppleSupport https://t.co/fBGyidRJko","1938142,1938140",,1938141.0
1450150,456506,True,Thu Nov 02 15:26:19 +0000 2017,@AppleSupport iOS 11.1 drains my ipad battery.  I went from 100% to 7% in 2 hours while streaming radio.  Has never happened before. FIX!,1450149,,1450150.0
2212816,646702,True,Fri Nov 10 03:50:34 +0000 2017,@115858 fix my shit,2212815,,2212816.0
2616582,193516,True,Fri Nov 17 06:29:12 +0000 2017,@AppleSupport How difficult is this to fix up in your iOS update? This is such a basic fix up! Entire mailbox looks untidy. 😑 https://t.co/yKJr0aaxod,2616580,,2616582.0
2981921,509382,True,Mon Nov 20 02:05:18 +0000 2017,Okay so my music stops playing anytime I get a snap @115858 and it’s getting annoyingggggggggggg.,2981920,,2981921.0
151489,150595,True,Fri Nov 24 14:13:02 +0000 2017,@AppleSupport the new update keeps crashing my phone 🙃,151487,,151489.0
2025329,598944,True,Mon Nov 06 11:41:54 +0000 2017,@115858 @AppleSupport My contacts have disappeared! Why?,2025328,,2025329.0
849549,321861,True,Mon Oct 09 04:20:19 +0000 2017,"unlocked my phone and noticed i lost all my fkn photos 
@AppleSupport care to explain why this has happened???",849548,,849549.0
1648998,194679,True,Sun Nov 05 20:09:00 +0000 2017,@AppleSupport ios11 killed my iPhone 6. Hate y’all. Conspiracy to make everyone get the stupid iPhone X by slowing down their old phones,1648997,,1648998.0
1645505,502821,True,Mon Nov 06 00:16:58 +0000 2017,"Also @115858, I’m tired of your shit. Why does my phone keep autocorrecting the letter “I” to I️ ?",1645504,,1645505.0
849947,321953,True,Fri Oct 20 13:02:18 +0000 2017,@AppleSupport @115858 iOS 11.0.3 just drains battery like crazy...,849945,,849947.0
1700901,515758,True,Mon Nov 06 19:24:56 +0000 2017,"@115858 your new updates are fucking up everybodys phone can’t type, use my phone in my car for music, constantly freezing #FixMyPhone",1700900,,1700901.0
2960167,816988,True,Wed Nov 29 20:00:57 +0000 2017,"@AppleSupport everytime I write the word it, it changes to I.T 😡😡😡😡😡 I have to go back and exit out of the suggestion it’s going to change to..... it’s like when the incident with the “I” happened not too long ago https://t.co/YfP3Xo5g6H",2960165,,2960167.0
1768132,321632,True,Tue Nov 07 21:53:05 +0000 2017,Why is @134046 sending me 5 notifications for everything today? @AppleSupport https://t.co/UTWcGuxhHC,1768131,,1768132.0
1589942,488872,True,Sat Nov 04 20:01:37 +0000 2017,@AppleSupport @115858 fix this problem I’m tired of every time I type i get that damn box!,1589941,,1589942.0
2021136,597729,True,Mon Nov 06 00:38:47 +0000 2017,@115858 fix this “I️” situation.. please and thanks.,2021135,,2021136.0
2300147,667591,True,Sun Nov 12 10:22:22 +0000 2017,@115858 for the love of Jesus please fix the glitch I’m typing boxed A’s everywhere,2300146,,2300147.0
799370,310541,True,Mon Oct 16 16:14:49 +0000 2017,"@AppleSupport accidentally deleted the wrong message thread.. is there anyway to get it back? There should be a way, y’all should do it",799369,,799370.0
2622611,290505,True,Fri Nov 17 15:03:23 +0000 2017,"@AppleSupport didn’t realise as part of upgrade program, I have to pay £69 each time to upgrade? This wasn’t made apparent when taking out the loan...can you provide me with more info?",2622610,,2622611.0
1243382,400166,True,Wed Oct 25 23:16:34 +0000 2017,"@AppleSupport the issues I’m having with iOS 11.0.3 is incredible.Screen not responding,orientation problems,home button.Sort it out Apple.",1243381,,1243382.0
1747398,526770,True,Tue Nov 07 09:27:12 +0000 2017,@AppleSupport any idea what’s this weird rectangle on my screen? https://t.co/fY4afTt3s0,1747397,,1747398.0
2289412,665108,True,Sun Nov 12 03:34:39 +0000 2017,Dear @115858 my phone won't let me cancel iPhone subscriptions. I know you like money but stealing is rude.,2289411,,2289412.0
2031720,600770,True,Tue Nov 07 05:01:48 +0000 2017,How come my phone is perfect and then starts acting up right at the update @115858 @115858 @115858 @115858 @115858 #heyapple,2031719,,2031720.0
1919691,571527,True,Thu Oct 26 12:31:24 +0000 2017,@AppleSupport @115858 iOS 11 has really done a number on my phone battery 86% at 630 AM now 6% at 830AM what gives #fail #upgradefail,1919690,,1919691.0
2373297,684680,True,Tue Nov 14 01:05:51 +0000 2017,I just updated my phone &amp; I’m still seeing these fucking boxes @AppleSupport. Steve Jobs rolling in his grave https://t.co/4wmgY0S1XS,2373296,,2373297.0
1992885,589791,True,Fri Nov 03 03:03:57 +0000 2017,Alright wtf is up @115858 my iPhone 7 Plus battery is Fucking up. Is this ur way of telling me to get THE NEW IPHONE ?!!!!!!,1992884,,1992885.0
1121666,384574,True,Sat Oct 14 04:35:16 +0000 2017,This iOS update is 💩 my phone spazzing out and half my apps don’t even open bro wtf @115858,1121665,,1121666.0
1689346,512922,True,Mon Nov 06 17:45:31 +0000 2017,@115858 fix this pls. this notification pops up everytime I unlock my phone. but there’s no update available?? https://t.co/CPW4oGKIlI,1689345,,1689346.0
2589191,733468,True,Mon Oct 30 19:01:01 +0000 2017,So 11.0.3 is an absolute joke @115858 you should be ashamed phone is basically unusable... How could you get it sorted wrong?,"2589189,2589192",,2589191.0
1403929,5923,True,Mon Oct 16 16:35:50 +0000 2017,"So apparently iOS 11 App Store no longer allows installation of iPhone-specific apps onto iPads. Policy decision, @115858 ? Cuz its awful.",1403928,,1403929.0
42644,125426,True,Wed Nov 01 12:50:19 +0000 2017,@AppleSupport Hello I have iPhone 5s which since 11.0.3 update is constantly saying storage full even though its not! Please help! Thank you,42642,,42644.0
2580592,731425,True,Thu Nov 16 21:03:40 +0000 2017,"Hi @AppleSupport why does my Bluetooth keep turning itself on in iOS11.1.1, and how can I stop it?","2580590,2580594",,2580592.0
1513422,471178,True,Fri Nov 03 12:33:18 +0000 2017,@115858 why is this “ I️ “ shit still not fixed,1513420,,1513422.0
2280927,377790,True,Sat Nov 11 17:23:51 +0000 2017,Latest Software on all devices.. Icons dont work since weeks... Why?🙆🏼‍♂️ @AppleSupport @115858 https://t.co/UvxY8l0jJd,2280926,,2280927.0
1394041,444202,True,Sat Oct 28 09:15:45 +0000 2017,"Hi @AppleSupport I’ve been downloading an app since 4PM &amp; it still isn’t installed. It’s loading in the AppStore, but not on my home screen.",1394039,,1394041.0
1758821,529441,True,Tue Oct 17 20:34:56 +0000 2017,Not very happy with @115858 right now. My iPhone decided to delete every single thing off of it today. Literally everything. 😡😡😡 #angry,1758820,,1758821.0
2795484,780074,True,Tue Nov 21 21:24:15 +0000 2017,@AppleSupport Is there a way to check the overall battery health of my iPhone 6S Plus?,2795483,,2795484.0
2627751,742176,True,Fri Nov 17 15:29:04 +0000 2017,@AppleSupport my iwatch screen won’t wake up and it’s fully charged,2627749,,2627751.0
1134119,387228,True,Tue Oct 24 05:31:17 +0000 2017,"Can I downgrade to iOS 10? iPhone is slow, battery drains, apps crash, keyboard &amp; screen often unresponsive since iOS 11.0.3 @AppleSupport.","1134118,1134120",,1134119.0
2548148,166492,True,Mon Oct 30 09:28:32 +0000 2017,"@AppleSupport Help, Apple Music keeps crashing https://t.co/pWDxpyPrDT",2548147,,2548148.0
1444459,455192,True,Thu Nov 02 13:19:09 +0000 2017,@AppleSupport @115858 I’ve updated my phone to the latest version of IOS with your suggestion and it is not working well as before!,1444457,,1444459.0
356818,200726,True,Sat Oct 07 20:58:50 +0000 2017,"@AppleSupport I think there’s a glitch in #watchOS4 that makes app icons in notifications not show up. I’ve tried resetting,unpairing etc","356819,356817",,356818.0
2179535,542696,True,Sun Nov 26 06:39:41 +0000 2017,"@AppleSupport Apple Music has been constantly crashing since the last update. I can’t even use it, how long before a fix? Do I get a free month for paying for something I can’t even use at the moment?",2179533,,2179535.0
584846,247084,True,Sun Dec 03 07:50:16 +0000 2017,"Terrible Battery Life After #IOS11.2 Update Yesterday 😡 @AppleSupport , I Think It Time To Get #OnePlus5T  @132994 And Go Back To Android 😀 as Ios Is Not As Good As It Used To Be",584845,,584846.0
1620568,496667,True,Sun Nov 05 04:03:34 +0000 2017,@AppleSupport https://t.co/ouQ4mMw86q,1620567,,1620568.0
825552,316622,True,Fri Oct 13 00:01:46 +0000 2017,@115858 I buy 📱7+ for hundreds of $ and 5 mo l8r the new update kills the 🔋by 1pm. You need to sort it out or send me an 📱 8. Unacceptable.,"825553,825551",,825552.0
2006841,593435,True,Sat Nov 04 02:12:44 +0000 2017,@115858 fix this “I️” !!!!,2006840,,2006841.0
2050188,606282,True,Thu Oct 05 16:41:26 +0000 2017,@115858 iOS updates are awesome if you like your phone not working anymore. This is bullshit. It locked up during a call.,2050187,,2050188.0
582802,257423,True,Sun Dec 03 04:26:50 +0000 2017,"@AppleSupport we need you to solve the problem for iphone x’s apps , they don’t fit with this device",582801,,582802.0
935887,341871,True,Sat Oct 21 12:17:54 +0000 2017,"Pleaseee @AppleSupport fix the battery issue on iPhone software, it dies so ridiculous fast that it's very frustrating!","935888,935885",,935887.0
361743,201676,True,Sun Oct 08 15:37:19 +0000 2017,"Even when I try to change some settings in Preview print, it freezes... Come on fix it @115858 https://t.co/VlmHkrTumN",361742,,361743.0
267265,179706,True,Wed Oct 04 12:41:40 +0000 2017,@118845 having trouble charging my Powerbeats 2. Any suggestions?,267264,,267265.0
973329,350832,True,Wed Oct 11 18:03:32 +0000 2017,Horrible el servicio de @115858  @350833  en el @33838  todos jugando y ninguna solución me dieron ! Horrible,973328,,973329.0
774658,305070,True,Thu Oct 12 02:16:26 +0000 2017,Thanks to your new iOS 11 update it has completely screwed up my iPhone. My battery dies faster and my apps freeze constantly @AppleSupport,"774656,774660",,774658.0
2198639,643101,True,Sun Nov 05 22:02:32 +0000 2017,@AppleSupport why is the letter I️ a ? With a box around it in my snap and twitter? I️ thought updates were supposed to improve the iPhone..,2198638,,2198639.0
1853079,554533,True,Thu Oct 19 02:58:01 +0000 2017,apparently trying to update my phone broke it. thanks @115858 @115858,1853078,,1853079.0
1984434,350667,True,Thu Nov 02 01:10:22 +0000 2017,@AppleSupport why is everyone’s iPhone switching “I️” to a box with a question mark?,1984433,,1984434.0
1062204,370798,True,Mon Oct 23 08:35:38 +0000 2017,@AppleSupport major battery drain after updating to 11.0.3. Any suggestions?,1062202,,1062204.0
2910442,278210,True,Tue Nov 28 21:08:18 +0000 2017,@AppleSupport what gives?! Constantly I have songs downloaded to my phone and added to a play list then they simply disappear and have to download again?!! https://t.co/JNUIuNFMZJ,2910441,,2910442.0
1896122,565155,True,Tue Oct 24 13:01:23 +0000 2017,"@AppleSupport since updat to new iOS my phone battery barely lasts 3 hours, charge to 45% with 10 minutes of using it back down 22%???",1896121,,1896122.0
1758691,525072,True,Tue Nov 07 17:59:44 +0000 2017,fucks your deal @115858 ? https://t.co/AhvWBLMaZG,1758690,,1758691.0
1773948,533140,True,Tue Oct 17 22:29:08 +0000 2017,"@AppleSupport help! I have iPhone 6 with 11.0.3, it is opening apps randomly and acting really strange 🙍🏻‍♂️",1773947,,1773948.0
2300111,526431,True,Sun Nov 12 10:58:40 +0000 2017,@AppleSupport my iPod has been stolen can i remove all the tunes from it from my account?,2300109,,2300111.0
1911191,569334,True,Thu Oct 26 16:37:00 +0000 2017,.@115858’s costumer service has really gone down hill #grumpytweet #psa,1911190,,1911191.0
242356,173571,True,Fri Sep 29 21:48:26 +0000 2017,"@AppleSupport não aguento mais carregar meu celular não seus fodido, terei que ir pro iOS 10 novamente?",242354,,242356.0
1953879,545475,True,Sun Oct 29 17:33:38 +0000 2017,I see I’m not the only one with this pain in the ass Wi-fi problem after the latest iPhone update. If you’re thinking of buying @115858 DON’T,1953878,,1953879.0
543699,246291,True,Sat Dec 02 08:19:27 +0000 2017,A serious bug is causing springboard crashes in iOS 11. Crashes happening roughly every 20 seconds.  @AppleSupport,543697,,543699.0
2005000,117877,True,Sat Nov 04 00:14:44 +0000 2017,"@AppleSupport i thought it was just me, but i see no ones “I️” is working on their keyboard #FixThisPlease",2004999,,2005000.0
1951473,579548,True,Sun Oct 29 13:55:04 +0000 2017,@AppleSupport why is this happening since ios11 update? App icons over lapping occasionally when I scroll pages left and right https://t.co/8Qa4ZuaL8w,"1951472,1951474",,1951473.0
1920375,183942,True,Thu Oct 26 14:41:52 +0000 2017,@115858 I love how when I’m broke I can’t update my apps or redownload the ones I recently had 😤 fix that issue!,1920374,,1920375.0
750039,299286,True,Thu Nov 02 16:10:03 +0000 2017,"@115858 the new update is absolutely shocking, phone keeps freezing, can use my music apps and phone calls don’t work #Shocking #SortItOut",750037,,750039.0
2332386,675115,True,Fri Oct 20 01:11:20 +0000 2017,@AppleSupport  o que tá acontecendo com a bateria do meu celular depois do iOS 11.0.3?? Me explica por favor,2332385,,2332386.0
585905,258331,True,Sun Dec 03 10:36:03 +0000 2017,@AppleSupport @115858 @116333 Hi Apps are getting un Stall automatically,585904,,585905.0
711652,290190,True,Tue Oct 10 21:05:26 +0000 2017,iOS 11 is glitchy. Anyone notice anything missing in my screen shot? @applesupport https://t.co/Ind37HT7fc,711650,,711652.0
616310,266256,True,Wed Oct 04 13:50:01 +0000 2017,"Hey @AppleSupport small problem since the new Update, every time I skip a song of Apple Music the sound decreases any suggestions????",616309,,616310.0
2020685,597589,True,Sun Nov 05 00:52:55 +0000 2017,Anybody else’s Face ID not work half the time? I just tried 3 times? Any suggestions @115858 @AppleSupport,2020684,,2020685.0
358942,201005,True,Sun Oct 08 10:18:11 +0000 2017,"That’s how I missed work tonight because I relied on my alarm to wake me up, @AppleSupport has to fix their iOS11 bugs damn",358941,,358942.0
2294685,561359,True,Sat Nov 11 22:22:02 +0000 2017,I don’t know in which time zone @AppleSupport is living but for me it’s bedtime while my watch tells me good morning https://t.co/cZ0mHFXhkg,2294684,,2294685.0
2291574,665535,True,Sun Nov 26 15:50:26 +0000 2017,@AppleSupport how do I fix this problem with High Sierra installation https://t.co/JU8uIZioZO,2291565,,2291574.0
